0111_1775129_1584_444;30 Jun 2017 10:21:15,946
0111_1775129_1584_446;30 Jun 2017 10:21:16,007
0111_1775129_1584_447;30 Jun 2017 10:21:16,039
0111_1775129_1584_448;30 Jun 2017 10:21:16,081
0111_1775129_1584_450;30 Jun 2017 10:21:16,139
0111_1775129_1584_452;30 Jun 2017 10:21:16,201
0111_1775129_1584_453;30 Jun 2017 10:21:16,233
0111_1775129_1584_454;30 Jun 2017 10:21:16,264
0111_1775129_1584_455;30 Jun 2017 10:21:16,296
0111_1775129_1584_456;30 Jun 2017 10:21:16,328
0111_1775129_1584_457;30 Jun 2017 10:21:16,348
0111_1775129_1584_458;30 Jun 2017 10:21:16,394
0111_1775129_1584_459;30 Jun 2017 10:21:16,420
0111_1775129_1584_460;30 Jun 2017 10:21:16,451
0111_1775129_1584_461;30 Jun 2017 10:21:16,492
0111_1775129_1584_462;30 Jun 2017 10:21:16,543
0111_1775129_1584_463;30 Jun 2017 10:21:16,570
0111_1775129_1584_464;30 Jun 2017 10:21:16,602
0111_1775129_1584_466;30 Jun 2017 10:21:16,664
0111_1775129_1584_467;30 Jun 2017 10:21:16,705
0111_1775129_1584_468;30 Jun 2017 10:21:16,732
0111_1775129_1584_469;30 Jun 2017 10:21:16,768
0111_1775129_1584_470;30 Jun 2017 10:21:16,795
0111_1775129_1584_471;30 Jun 2017 10:21:16,832
0111_1775129_1584_472;30 Jun 2017 10:21:16,857
0111_1775129_1584_473;30 Jun 2017 10:21:16,894
0111_1775129_1584_474;30 Jun 2017 10:21:16,940
0111_1775129_1584_475;30 Jun 2017 10:21:16,966
0111_1775129_1584_476;30 Jun 2017 10:21:17,053
0111_1775129_1584_477;30 Jun 2017 10:21:17,066
0111_1775129_1584_478;30 Jun 2017 10:21:17,081
0111_1775129_1584_479;30 Jun 2017 10:21:17,097
0111_1775129_1584_480;30 Jun 2017 10:21:17,123
0111_1775129_1584_481;30 Jun 2017 10:21:17,144
0111_1775129_1584_482;30 Jun 2017 10:21:17,190
0111_1775129_1584_483;30 Jun 2017 10:21:17,217
0111_1775129_1584_484;30 Jun 2017 10:21:17,252
0111_1775129_1584_485;30 Jun 2017 10:21:17,280
0111_1775129_1584_486;30 Jun 2017 10:21:17,311
0111_1775129_1584_487;30 Jun 2017 10:21:17,342
0111_1775129_1584_488;30 Jun 2017 10:21:17,373
0111_1775129_1584_489;30 Jun 2017 10:21:17,405
0111_1775129_1584_490;30 Jun 2017 10:21:17,435
0111_1775129_1584_491;30 Jun 2017 10:21:17,461
0111_1775129_1584_492;30 Jun 2017 10:21:17,533
0111_1775129_1584_494;30 Jun 2017 10:21:17,560
0111_1775129_1584_495;30 Jun 2017 10:21:17,586
0111_1775129_1584_496;30 Jun 2017 10:21:17,617
0111_1775129_1584_497;30 Jun 2017 10:21:17,699
0111_1775129_1584_499;30 Jun 2017 10:21:17,757
0111_1775129_1584_500;30 Jun 2017 10:21:17,789
0111_1775129_1584_501;30 Jun 2017 10:21:17,821
0111_1775129_1584_502;30 Jun 2017 10:21:17,862
0111_1775129_1584_503;30 Jun 2017 10:21:17,878
0111_1775129_1584_504;30 Jun 2017 10:21:17,914
0111_1775129_1584_505;30 Jun 2017 10:21:17,955
0111_1775129_1584_506;30 Jun 2017 10:21:17,982
0111_1775129_1584_507;30 Jun 2017 10:21:18,021
0111_1775129_1584_508;30 Jun 2017 10:21:18,046
0111_1775129_1584_509;30 Jun 2017 10:21:18,077
0111_1775129_1584_510;30 Jun 2017 10:21:18,118
0111_1775129_1584_511;30 Jun 2017 10:21:18,139
0111_1775129_1584_512;30 Jun 2017 10:21:18,170
0111_1775129_1584_513;30 Jun 2017 10:21:18,206
0111_1775129_1584_514;30 Jun 2017 10:21:18,222
0111_1775129_1584_515;30 Jun 2017 10:21:18,270
0111_1775129_1584_516;30 Jun 2017 10:21:18,313
0111_1775129_1584_517;30 Jun 2017 10:21:18,342
0111_1775129_1584_518;30 Jun 2017 10:21:18,373
0111_1775129_1584_519;30 Jun 2017 10:21:18,408
0111_1775129_1584_520;30 Jun 2017 10:21:18,435
0111_1775129_1584_521;30 Jun 2017 10:21:18,471
0111_1775129_1584_522;30 Jun 2017 10:21:18,499
0111_1775129_1584_524;30 Jun 2017 10:21:18,560
0111_1775129_1584_525;30 Jun 2017 10:21:18,638
0111_1775129_1584_526;30 Jun 2017 10:21:18,665
0111_1775129_1584_527;30 Jun 2017 10:21:18,702
0111_1775129_1584_528;30 Jun 2017 10:21:18,728
0111_1775129_1584_529;30 Jun 2017 10:21:18,805
0111_1775129_1584_530;30 Jun 2017 10:21:18,842
0111_1775129_1584_531;30 Jun 2017 10:21:18,869
0111_1775129_1584_532;30 Jun 2017 10:21:18,900
0111_1775129_1584_533;30 Jun 2017 10:21:18,932
0111_1775129_1584_534;30 Jun 2017 10:21:18,963
0111_1775129_1584_535;30 Jun 2017 10:21:18,984
0111_1775129_1584_536;30 Jun 2017 10:21:19,009
0111_1775129_1584_537;30 Jun 2017 10:21:19,045
0111_1775129_1584_538;30 Jun 2017 10:21:19,072
0111_1775129_1584_539;30 Jun 2017 10:21:19,110
0111_1775129_1584_540;30 Jun 2017 10:21:19,125
0111_1775129_1584_541;30 Jun 2017 10:21:19,141
0111_1775129_1584_542;30 Jun 2017 10:21:19,158
0111_1775129_1584_543;30 Jun 2017 10:21:19,183
0111_1775129_1584_544;30 Jun 2017 10:21:19,213
0111_1775129_1584_545;30 Jun 2017 10:21:19,234
0111_1775129_1584_547;30 Jun 2017 10:21:19,299
0111_1775129_1584_548;30 Jun 2017 10:21:19,322
0111_1775129_1584_549;30 Jun 2017 10:21:19,347
0111_1775129_1584_550;30 Jun 2017 10:21:19,378
0111_1775129_1584_551;30 Jun 2017 10:21:19,399
0111_1775129_1584_552;30 Jun 2017 10:21:19,435
0111_1775129_1584_553;30 Jun 2017 10:21:19,462
0111_1775129_1584_554;30 Jun 2017 10:21:19,498
0111_1775129_1584_555;30 Jun 2017 10:21:19,525
0111_1775129_1584_556;30 Jun 2017 10:21:19,556
0111_1775129_1584_557;30 Jun 2017 10:21:19,581
0111_1775129_1584_558;30 Jun 2017 10:21:19,633
0111_1775129_1584_559;30 Jun 2017 10:21:19,660
0111_1775129_1584_560;30 Jun 2017 10:21:19,702
0111_1775129_1584_561;30 Jun 2017 10:21:19,728
0111_1775129_1584_563;30 Jun 2017 10:21:19,765
0111_1775129_1584_564;30 Jun 2017 10:21:19,811
0111_1775129_1584_565;30 Jun 2017 10:21:19,838
0111_1775129_1584_566;30 Jun 2017 10:21:19,889
0111_1775129_1584_567;30 Jun 2017 10:21:19,925
0111_1775129_1584_568;30 Jun 2017 10:21:19,947
0111_1775129_1584_569;30 Jun 2017 10:21:19,982
0111_1775129_1584_570;30 Jun 2017 10:21:19,999
0111_1775129_1584_571;30 Jun 2017 10:21:20,024
0111_1775129_1584_572;30 Jun 2017 10:21:20,061
0111_1775129_1584_573;30 Jun 2017 10:21:20,088
0111_1775129_1584_574;30 Jun 2017 10:21:20,211
0111_1775129_1584_576;30 Jun 2017 10:21:20,269
0111_1775129_1584_577;30 Jun 2017 10:21:20,281
0111_1775129_1584_578;30 Jun 2017 10:21:20,296
0111_1775129_1584_579;30 Jun 2017 10:21:20,323
0111_1775129_1584_580;30 Jun 2017 10:21:20,354
0111_1775129_1584_581;30 Jun 2017 10:21:20,384
0111_1775129_1584_582;30 Jun 2017 10:21:20,461
0111_1775129_1584_583;30 Jun 2017 10:21:20,488
0111_1775129_1584_584;30 Jun 2017 10:21:20,509
0111_1775129_1584_585;30 Jun 2017 10:21:20,546
0111_1775129_1584_586;30 Jun 2017 10:21:20,572
0111_1775129_1584_587;30 Jun 2017 10:21:20,628
0111_1775129_1584_588;30 Jun 2017 10:21:20,671
0111_1775129_1584_589;30 Jun 2017 10:21:20,697
0111_1775129_1584_590;30 Jun 2017 10:21:20,764
0111_1775129_1584_591;30 Jun 2017 10:21:20,796
0111_1775129_1584_682;30 Jun 2017 10:21:25,720
0111_1775129_1584_717;30 Jun 2017 10:21:26,977
0111_1775129_1584_837;30 Jun 2017 10:21:31,581
0111_1775129_1584_872;30 Jun 2017 10:27:44,458
0111_1775129_1584_873;30 Jun 2017 10:27:44,537
0111_1775129_1584_878;30 Jun 2017 10:27:48,752
0111_1775129_1584_879;30 Jun 2017 10:27:48,774
0111_1775129_1584_909;30 Jun 2017 11:22:49,785
0111_1775129_1584_910;30 Jun 2017 11:22:49,815
0111_1775129_1584_911;30 Jun 2017 11:22:50,139
0111_1775129_1584_912;30 Jun 2017 11:22:50,643
0111_1775129_1584_913;30 Jun 2017 11:22:50,669
0111_1775129_1584_914;30 Jun 2017 11:22:50,700
0111_1775129_1584_915;30 Jun 2017 11:22:50,722
0111_1775129_1584_916;30 Jun 2017 11:22:50,743
0111_1775129_1584_917;30 Jun 2017 11:22:50,758
0111_1775129_1584_918;30 Jun 2017 11:22:50,774
0111_1775129_1584_919;30 Jun 2017 11:22:50,789
0111_1775129_1584_920;30 Jun 2017 11:22:50,805
0111_1775129_1584_921;30 Jun 2017 11:22:50,831
0111_1775129_1584_922;30 Jun 2017 11:22:50,867
0111_1775129_1584_923;30 Jun 2017 11:22:50,904
0111_1775129_1584_924;30 Jun 2017 11:22:50,925
0111_1775129_1584_925;30 Jun 2017 11:22:50,950
0111_1775129_1584_926;30 Jun 2017 11:22:51,002
0111_1775129_1584_927;30 Jun 2017 11:22:51,028
0111_1775129_1584_928;30 Jun 2017 11:22:51,039
0111_1775129_1584_929;30 Jun 2017 11:22:51,196
0111_1775129_1584_973;30 Jun 2017 11:23:07,558
0111_1775129_1584_974;30 Jun 2017 11:23:07,594
0111_1775129_1584_975;30 Jun 2017 11:23:07,625
0111_1775129_1584_976;30 Jun 2017 11:23:07,654
0111_1775129_1584_977;30 Jun 2017 11:23:07,675
0111_1775129_1584_978;30 Jun 2017 11:23:07,711
0111_1775129_1584_979;30 Jun 2017 11:23:07,747
0111_1775129_1584_980;30 Jun 2017 11:23:07,779
0111_1775129_1584_981;30 Jun 2017 11:23:07,810
0111_1775129_1584_982;30 Jun 2017 11:23:07,841
0111_1775129_1584_983;30 Jun 2017 11:23:07,872
0111_1775129_1584_984;30 Jun 2017 11:23:07,904
0111_1775129_1584_985;30 Jun 2017 11:23:07,935
0111_1775129_1584_986;30 Jun 2017 11:23:07,977
0111_1775129_1584_987;30 Jun 2017 11:23:08,013
0111_1775129_1584_988;30 Jun 2017 11:23:08,044
0111_1775129_1584_989;30 Jun 2017 11:23:08,076
0111_1775129_1584_990;30 Jun 2017 11:23:08,107
0111_1775129_1584_991;30 Jun 2017 11:23:08,138
0111_1775129_1584_992;30 Jun 2017 11:23:08,159
0111_1775129_1584_993;30 Jun 2017 11:23:08,201
0206eed9-f301-4d4c-8cd8-db33af8485ab;30 Jun 2017 10:21:25,280
06e6e606-7309-4058-8910-cef247c96a4c;30 Jun 2017 10:21:30,327
14b6117c-a676-4c77-9624-1db1b2743a54;30 Jun 2017 10:21:24,983
155aa803-9a68-40f4-b1b0-3feb8fca1bb3;30 Jun 2017 10:21:28,484
1aa00810-0a09-4d68-af05-4b3b486a5a80;30 Jun 2017 10:21:27,515
3062b0f8-61ab-424b-ac59-7c60ebe442a9;30 Jun 2017 10:21:17,655
431b478e-d590-4862-93ab-19e5fb23f406;30 Jun 2017 10:21:24,484
4847f86a-7f80-4bcd-ac49-05657911ba80;30 Jun 2017 10:21:27,811
4958e203-a724-4338-b7a1-881a32f44438;30 Jun 2017 10:21:29,874
55be1c4b-bcac-4f22-975d-cf99af329655;30 Jun 2017 10:21:26,678
60656155-6b32-4720-a55e-98353f05bf09;30 Jun 2017 10:21:20,155
62f622ee-186d-43ec-aa5e-12e77a06150a;30 Jun 2017 10:21:27,233
6b6d3080-f41d-4ef6-a408-a19da7b7a30e;30 Jun 2017 10:21:26,952
6e79de0a-e47a-454c-bab0-be9b710020d7;30 Jun 2017 10:21:29,031
79334f17-df3a-4563-8e72-f9926278f205;30 Jun 2017 10:21:28,062
8720ab50-d9ad-4927-999a-52f65ba7f10c;30 Jun 2017 10:21:28,437
8a2ae647-7b7f-4c42-9087-a83b28fa16f9;30 Jun 2017 10:21:11,349
8bd88b2f-1dfc-4148-afd7-e6b8844ae128;30 Jun 2017 10:21:20,420
96cd8059-a59a-474a-be33-8883eaa82139;30 Jun 2017 10:21:18,592
a3c7cf39-80b8-4b0e-975e-fb481ad56c2d;30 Jun 2017 10:21:30,234
a44f2643-0cf7-416c-a084-4133bd32b483;30 Jun 2017 10:21:25,561
a65755ea-be00-4134-9194-5cfc4bfd8596;30 Jun 2017 10:21:30,374
a74447ce-ee88-443f-9d05-42f6a66e6114;30 Jun 2017 10:21:28,108
b14b2203-911a-4d75-ade3-bc26bb2763d9;30 Jun 2017 10:21:29,327
b4b6fa0c-2e3a-47ff-a930-2d6712496609;30 Jun 2017 10:21:30,280
ba2ca6a7-6462-47fa-8bd7-6c0e3717235d;30 Jun 2017 10:21:25,874
c7a47274-b31a-4f0f-b619-96db82123319;30 Jun 2017 10:21:23,921
cecf4e5e-a5f3-417b-998d-80c84a13d04e;30 Jun 2017 10:21:20,717
d10cab09-378b-4b3e-9559-e3db87e34a75;30 Jun 2017 10:21:28,155
e00e499d-3ce4-4bfd-9cde-cb874a50c1b6;30 Jun 2017 10:21:18,771
e1ae13cd-0761-4baa-9d60-1182f7c8c599;30 Jun 2017 10:21:30,187
ea9a30a0-afd7-482d-a4c2-fdf9135f0fbe;30 Jun 2017 10:21:26,421
